clip_id,clip_path,source_id,source_video_id,camera_id,source_start_sec,source_end_sec,duration_sec,fps,width,height,codec,sha256,qc_status,metadata_status,sampled_frame_count,vehicle_density_score,object_count_estimate,observed_classes,activity_score,motion_variation_score,brightness_score,low_light_score,visual_variation_score,foreground_occupancy_score,persistence_score,diversity_score,small_far_score,occlusion_score,boundary_edge_score,blur_score,crowded_score,fast_motion_score,hardcase_tags,hardcase_score,event_likelihood_score,event_likelihood_level,candidate_score,source_rank,global_rank,selection_rank,recommended_for_shortlist,selection_status,selection_reason,manual_review_status,manual_review_label,manual_review_notes,signal_status,prediction_status,notes
LF_ZmCAo38w_C031,data/clips/LF_ZmCAo38w_C031.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3300.0,3420.0,120.0,30.0,1920,1080,h264,1f7a38d01bedd0e40dcddd469ce4b766c9f8ff9bc8eda9e348e48bc7934f1f2d,PASS,WARNING,12,0.191853,7.727,NOT_INFERRED_NO_DETECTOR,0.309617,0.288805,0.453938,0.000000,0.110115,0.191853,0.909091,0.227732,0.688420,0.440500,0.218434,0.000000,0.643939,0.396567,SMALL_FAR,0.366785,0.359556,MEDIUM,0.331859,61,129,129,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C032,data/clips/LF_ZmCAo38w_C032.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3410.0,3530.0,120.0,30.0,1920,1080,h264,e018b38fa00a55df5251f1709059913357185ff7bb7924f52e8ca1a763c5c82a,PASS,WARNING,12,0.305041,12.455,NOT_INFERRED_NO_DETECTOR,0.443914,0.486739,0.439075,0.000000,0.130975,0.305041,0.909091,0.578246,0.727663,0.687268,0.327304,0.000000,1.000000,0.628139,SMALL_FAR|OCCLUSION|CROWDED,0.508396,0.438055,HIGH,0.483688,11,14,14,YES,SELECTED,source_coverage=LF_ZmCAo38w; event_likelihood=HIGH; hardcase=SMALL_FAR|OCCLUSION|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C033,data/clips/LF_ZmCAo38w_C033.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3520.0,3640.0,120.0,30.0,1920,1080,h264,122f5c9d4aeeda52f609f15edb0cfd8349e5d7b3a353790c9d46534c9bf30c1a,PASS,WARNING,12,0.249842,8.818,NOT_INFERRED_NO_DETECTOR,0.374877,0.468727,0.447879,0.000000,0.111710,0.249842,0.909091,0.417729,0.657950,0.516596,0.271566,0.000000,0.734848,0.649725,SMALL_FAR|CROWDED,0.424316,0.397180,HIGH,0.405800,37,62,62,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C034,data/clips/LF_ZmCAo38w_C034.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3630.0,3750.0,120.0,30.0,1920,1080,h264,7a410576ca2eee5b09f0b7773cedbec03c0031ec48903c48c5ebab5da1d95efe,PASS,WARNING,12,0.355126,9.364,NOT_INFERRED_NO_DETECTOR,0.479578,0.492954,0.428260,0.000000,0.133320,0.355126,0.909091,0.580564,0.701179,0.588973,0.253067,0.000000,0.780303,0.689550,SMALL_FAR|CROWDED|FAST_MOTION,0.451692,0.465135,HIGH,0.483881,10,13,13,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C035,data/clips/LF_ZmCAo38w_C035.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3740.0,3860.0,120.0,30.0,1920,1080,h264,85c809f284ab7748e9a7ce1cf803df222a827e0ce639a089b28282164ea1d8d9,PASS,WARNING,12,0.362203,13.273,NOT_INFERRED_NO_DETECTOR,0.512247,0.428461,0.442592,0.000000,0.149431,0.362203,0.909091,0.611989,0.690881,0.712991,0.256648,0.000000,1.000000,0.608535,SMALL_FAR|OCCLUSION|CROWDED,0.493132,0.479262,HIGH,0.510995,5,5,5,YES,SELECTED,source_coverage=LF_ZmCAo38w; event_likelihood=HIGH; hardcase=SMALL_FAR|OCCLUSION|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C036,data/clips/LF_ZmCAo38w_C036.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3850.0,3970.0,120.0,30.0,1920,1080,h264,3e38daad91e88d50378ec538c2bff09f8789c68afe166f422d8ed616342225fc,PASS,WARNING,12,0.300395,11.909,NOT_INFERRED_NO_DETECTOR,0.440728,0.453321,0.441232,0.000000,0.126791,0.300395,0.909091,0.551110,0.717496,0.681011,0.278481,0.000000,0.992424,0.648348,SMALL_FAR|OCCLUSION|CROWDED,0.500068,0.434862,HIGH,0.474748,12,19,19,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C037,data/clips/LF_ZmCAo38w_C037.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,3960.0,4080.0,120.0,30.0,1920,1080,h264,faad487bf337118d0cea1af77f874468b05b7c97f58962e7fb20cc440ce79fbc,PASS,WARNING,12,0.311196,9.727,NOT_INFERRED_NO_DETECTOR,0.451567,0.452999,0.442403,0.000000,0.150463,0.311196,0.909091,0.568477,0.726914,0.585872,0.254892,0.000000,0.810606,0.621757,SMALL_FAR|CROWDED,0.452859,0.445722,HIGH,0.470518,14,22,22,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C038,data/clips/LF_ZmCAo38w_C038.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4070.0,4190.0,120.0,30.0,1920,1080,h264,cc218447d02455734c10345087c796a4b19caf45c6581cd600f3e7dfc5888047,PASS,WARNING,12,0.185290,10.091,NOT_INFERRED_NO_DETECTOR,0.316810,0.328744,0.454360,0.000000,0.065716,0.185290,0.909091,0.315577,0.762436,0.545881,0.249665,0.000000,0.840909,0.499048,SMALL_FAR|CROWDED,0.443046,0.351276,MEDIUM,0.366410,48,96,96,YES,SELECTED,source_coverage=LF_ZmCAo38w; event_likelihood=MEDIUM; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C039,data/clips/LF_ZmCAo38w_C039.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4180.0,4300.0,120.0,30.0,1920,1080,h264,c839804c68535dbd314dc861be58e886787eb0b6bb7406828fb51d6cc0a6851d,PASS,WARNING,12,0.219110,9.909,NOT_INFERRED_NO_DETECTOR,0.360615,0.439359,0.446162,0.000000,0.120641,0.219110,0.909091,0.393185,0.795288,0.552766,0.152383,0.000000,0.825758,0.597300,SMALL_FAR|CROWDED,0.445670,0.384488,HIGH,0.400320,39,68,68,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C040,data/clips/LF_ZmCAo38w_C040.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4290.0,4410.0,120.0,30.0,1920,1080,h264,06103371d50af4f257d7a9d2e39d23b5eb5e2f5c35feff5adcea8f6bd0a0b197,PASS,WARNING,12,0.277289,9.909,NOT_INFERRED_NO_DETECTOR,0.396803,0.436635,0.450194,0.000000,0.107053,0.277289,0.909091,0.449738,0.705309,0.578946,0.239000,0.000000,0.825758,0.600406,SMALL_FAR|CROWDED,0.445638,0.411594,HIGH,0.426217,29,44,44,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C041,data/clips/LF_ZmCAo38w_C041.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4400.0,4520.0,120.0,30.0,1920,1080,h264,1b5982fe69d9664d1ca0428cfb300bbf6bae963beecf6335ca25f045e39678d8,PASS,WARNING,12,0.240265,9.727,NOT_INFERRED_NO_DETECTOR,0.372694,0.372693,0.442156,0.000000,0.098798,0.240265,0.909091,0.368648,0.729797,0.553953,0.241765,0.000000,0.810606,0.521880,SMALL_FAR|CROWDED,0.435086,0.391010,HIGH,0.397128,40,70,70,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C042,data/clips/LF_ZmCAo38w_C042.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4510.0,4630.0,120.0,30.0,1920,1080,h264,4571c1fabc04ad412058c85309fce8aa5219f2acd3180a0f9e92adae804a6daf,PASS,WARNING,12,0.258665,9.727,NOT_INFERRED_NO_DETECTOR,0.378179,0.360734,0.452190,0.000000,0.116083,0.258665,0.909091,0.396998,0.719822,0.562232,0.228325,0.000000,0.810606,0.517479,SMALL_FAR|CROWDED,0.432040,0.401858,HIGH,0.406593,36,60,60,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C043,data/clips/LF_ZmCAo38w_C043.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4620.0,4740.0,120.0,30.0,1920,1080,h264,0e926bad96b69bb679488fe6475aeb829cdd1c5e2154c0589563ecac600d0f00,PASS,WARNING,12,0.214744,8.091,NOT_INFERRED_NO_DETECTOR,0.338821,0.304769,0.444982,0.000000,0.114720,0.214744,0.909091,0.269589,0.630441,0.467468,0.187387,0.000000,0.674242,0.426117,CROWDED,0.364172,0.376053,HIGH,0.349095,56,116,116,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C044,data/clips/LF_ZmCAo38w_C044.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4730.0,4850.0,120.0,30.0,1920,1080,h264,6df5ff337ff377e72cf8d26bfd31807a4b7c6c12fc139995979b0233936e0ed4,PASS,WARNING,12,0.266149,12.455,NOT_INFERRED_NO_DETECTOR,0.406225,0.458871,0.431515,0.000000,0.120486,0.266149,0.909091,0.481565,0.750882,0.669767,0.156650,0.000000,1.000000,0.622656,SMALL_FAR|OCCLUSION|CROWDED,0.485576,0.412768,HIGH,0.444752,20,32,32,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C045,data/clips/LF_ZmCAo38w_C045.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4840.0,4960.0,120.0,30.0,1920,1080,h264,84bbafbbc146021da31731a9983ba00a82800deccfa88b53f3624afef04beeda,PASS,WARNING,12,0.275808,10.636,NOT_INFERRED_NO_DETECTOR,0.401420,0.493286,0.439749,0.000000,0.110753,0.275808,0.909091,0.475698,0.682865,0.611614,0.149361,0.000000,0.886364,0.684303,SMALL_FAR|CROWDED|FAST_MOTION,0.453387,0.413003,HIGH,0.434206,25,40,40,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C046,data/clips/LF_ZmCAo38w_C046.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,4950.0,5070.0,120.0,30.0,1920,1080,h264,4ff8e10fa073036b6f067a47dcdf1d3ae1dfec67143fca92f5500a8a68b4858b,PASS,WARNING,12,0.358548,9.909,NOT_INFERRED_NO_DETECTOR,0.486173,0.528896,0.438902,0.000000,0.121219,0.358548,0.909091,0.600739,0.731106,0.615513,0.291255,0.000000,0.825758,0.686806,SMALL_FAR|CROWDED|FAST_MOTION,0.473085,0.465902,HIGH,0.494616,8,10,10,YES,SELECTED,source_coverage=LF_ZmCAo38w; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED|FAST_MOTION; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C047,data/clips/LF_ZmCAo38w_C047.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5060.0,5180.0,120.0,30.0,1920,1080,h264,8828103a2759487418c528a2b49d84a6f98d7b73cf72eccff639d93d3a631266,PASS,WARNING,12,0.230549,8.909,NOT_INFERRED_NO_DETECTOR,0.352613,0.328955,0.453772,0.000000,0.105499,0.230549,0.909091,0.316776,0.651905,0.512080,0.252935,0.000000,0.742424,0.487475,SMALL_FAR|CROWDED,0.401730,0.383491,HIGH,0.372884,46,90,90,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C048,data/clips/LF_ZmCAo38w_C048.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5170.0,5290.0,120.0,30.0,1920,1080,h264,1b57cd574eecea832fd5d3b5c66074241eb2fa7323c067b455014ca5e922144e,PASS,WARNING,12,0.178763,9.455,NOT_INFERRED_NO_DETECTOR,0.309889,0.283474,0.475017,0.000000,0.091196,0.178763,0.909091,0.253470,0.679747,0.513777,0.228731,0.000000,0.787879,0.423228,SMALL_FAR|CROWDED,0.403153,0.351774,MEDIUM,0.343439,58,119,119,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C049,data/clips/LF_ZmCAo38w_C049.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5280.0,5400.0,120.0,30.0,1920,1080,h264,596dfbcd396f8c90462edca2e93d9677ca95bb4a68852a6450f035f128485ead,PASS,WARNING,12,0.370436,10.364,NOT_INFERRED_NO_DETECTOR,0.523244,0.616748,0.456021,0.000000,0.162463,0.370436,0.909091,0.702457,0.688853,0.641696,0.302566,0.000000,0.863636,0.816213,SMALL_FAR|CROWDED|FAST_MOTION,0.492318,0.487376,HIGH,0.531778,2,2,2,YES,SELECTED,source_coverage=LF_ZmCAo38w; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED|FAST_MOTION; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C050,data/clips/LF_ZmCAo38w_C050.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5390.0,5510.0,120.0,30.0,1920,1080,h264,061b831dc82573f44fc76ac3449f9f15ab682039ada610f3537ffeb7b2b244f9,PASS,WARNING,12,0.179640,10.273,NOT_INFERRED_NO_DETECTOR,0.317074,0.317219,0.453091,0.000000,0.116591,0.179640,0.909091,0.270952,0.736246,0.551671,0.162600,0.000000,0.856061,0.428220,SMALL_FAR|CROWDED,0.420878,0.358583,MEDIUM,0.355271,53,111,111,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C051,data/clips/LF_ZmCAo38w_C051.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5500.0,5620.0,120.0,30.0,1920,1080,h264,7142dedcd955ddff41c700cf7b1cbf3d435125027ea7672f643678f99182b843,PASS,WARNING,12,0.243838,9.818,NOT_INFERRED_NO_DETECTOR,0.388705,0.514907,0.445581,0.000000,0.123901,0.243838,0.909091,0.471768,0.719050,0.559727,0.249411,0.000000,0.818182,0.710067,SMALL_FAR|CROWDED|FAST_MOTION,0.458825,0.401067,HIGH,0.428482,27,42,42,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C052,data/clips/LF_ZmCAo38w_C052.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5610.0,5730.0,120.0,30.0,1920,1080,h264,728b1f6bc7dfd732ccfbe7e8653ecc46bfb00d6ac5860f9249196883a82dd4d5,PASS,WARNING,12,0.358021,11.818,NOT_INFERRED_NO_DETECTOR,0.501998,0.567496,0.442889,0.000000,0.154926,0.358021,0.909091,0.683805,0.741916,0.702776,0.282883,0.000000,0.984848,0.723941,SMALL_FAR|OCCLUSION|CROWDED|FAST_MOTION,0.515986,0.476062,HIGH,0.527747,3,3,3,YES,SELECTED,source_coverage=LF_ZmCAo38w; event_likelihood=HIGH; hardcase=SMALL_FAR|OCCLUSION|CROWDED|FAST_MOTION; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C053,data/clips/LF_ZmCAo38w_C053.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5720.0,5840.0,120.0,30.0,1920,1080,h264,7666d199b49cd29c21644d6bdd254110c15f570f90d3bfb04c09db1402326008,PASS,WARNING,12,0.222778,11.364,NOT_INFERRED_NO_DETECTOR,0.337396,0.361565,0.449697,0.000000,0.070620,0.222778,0.909091,0.381028,0.768550,0.621083,0.262564,0.000000,0.946970,0.488466,SMALL_FAR|CROWDED,0.472181,0.370462,HIGH,0.396877,41,71,71,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C054,data/clips/LF_ZmCAo38w_C054.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5830.0,5950.0,120.0,30.0,1920,1080,h264,baa36135ba52c543bfd830ac8e4cff713c38bdadcfc3415e3c48fc0498686f47,PASS,WARNING,12,0.183854,8.455,NOT_INFERRED_NO_DETECTOR,0.287828,0.305647,0.457639,0.000000,0.072025,0.183854,0.909091,0.243352,0.702075,0.470234,0.140988,0.000000,0.704545,0.401658,SMALL_FAR|CROWDED,0.372871,0.344097,MEDIUM,0.327267,64,135,135,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C055,data/clips/LF_ZmCAo38w_C055.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,5940.0,6060.0,120.0,30.0,1920,1080,h264,a5fb1f57a8c5691362ca662d53278fcb348e4a520a812974ad285bad3c314560,PASS,WARNING,12,0.191518,9.909,NOT_INFERRED_NO_DETECTOR,0.304051,0.302483,0.463310,0.000000,0.103979,0.191518,0.909091,0.257142,0.758737,0.540350,0.198288,0.000000,0.825758,0.386093,SMALL_FAR|CROWDED,0.418434,0.356835,MEDIUM,0.349804,55,115,115,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C056,data/clips/LF_ZmCAo38w_C056.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,6050.0,6170.0,120.0,30.0,1920,1080,h264,574fd6585dfdfbcd293c4a1db0637d365a43dd7466eef68523ea96b882375061,PASS,WARNING,12,0.270660,9.909,NOT_INFERRED_NO_DETECTOR,0.396247,0.344455,0.457123,0.000000,0.130677,0.270660,0.909091,0.433988,0.648293,0.575964,0.324724,0.000000,0.825758,0.504621,CROWDED,0.435465,0.413442,HIGH,0.421243,31,49,49,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C057,data/clips/LF_ZmCAo38w_C057.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,6160.0,6280.0,120.0,30.0,1920,1080,h264,14fa0c324c7b7326f28830801934d3136013f30ee78be48e409afb54a415ab29,PASS,WARNING,12,0.188911,9.182,NOT_INFERRED_NO_DETECTOR,0.320448,0.374908,0.467369,0.000000,0.079547,0.188911,0.909091,0.313319,0.694137,0.505843,0.197298,0.000000,0.765152,0.512209,SMALL_FAR|CROWDED,0.407274,0.355978,MEDIUM,0.358399,51,109,109,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C058,data/clips/LF_ZmCAo38w_C058.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,6270.0,6390.0,120.0,30.0,1920,1080,h264,8c5422574755a47e211c14341ce7826ca10a7f6d296240e76bf76de12562801e,PASS,WARNING,12,0.257992,11.091,NOT_INFERRED_NO_DETECTOR,0.399541,0.397463,0.460004,0.000000,0.136180,0.257992,0.909091,0.472855,0.699981,0.624430,0.263144,0.000000,0.924242,0.581534,SMALL_FAR|CROWDED,0.467920,0.411015,HIGH,0.436703,24,38,38,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C059,data/clips/LF_ZmCAo38w_C059.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,6380.0,6500.0,120.0,30.0,1920,1080,h264,c6d51391f4cc7f8079540a93e9c136b455d1b9a919d5d1c51f04688322bc5347,PASS,WARNING,12,0.175953,8.818,NOT_INFERRED_NO_DETECTOR,0.300765,0.292686,0.472372,0.000000,0.083748,0.175953,0.909091,0.243247,0.687101,0.483346,0.186521,0.000000,0.734848,0.398486,SMALL_FAR|CROWDED,0.382853,0.347014,MEDIUM,0.332821,60,127,127,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C060,data/clips/LF_ZmCAo38w_C060.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,6490.0,6610.0,120.0,30.0,1920,1080,h264,b0fd79ad400c9cb3626441e1687e102355ec7871045b8f5fea4a371c17f42da4,PASS,WARNING,12,0.220789,10.182,NOT_INFERRED_NO_DETECTOR,0.359140,0.401802,0.468547,0.000000,0.102922,0.220789,0.909091,0.374750,0.721589,0.566022,0.264689,0.000000,0.848485,0.543590,SMALL_FAR|CROWDED,0.447174,0.381471,HIGH,0.395978,42,73,73,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
LF_ZmCAo38w_C061,data/clips/LF_ZmCAo38w_C061.mp4,LF_ZmCAo38w,LF_ZmCAo38w,UNRESOLVED,6600.0,6720.0,120.0,30.0,1920,1080,h264,b8b5e2e5f7ccc3945b9c61db4bc4b3bf5f84404b0c40d9bf39d7a20cf6273165,PASS,WARNING,12,0.268652,9.000,NOT_INFERRED_NO_DETECTOR,0.415488,0.384311,0.454340,0.000000,0.145643,0.268652,0.909091,0.457288,0.619185,0.533393,0.229811,0.000000,0.750000,0.536381,CROWDED,0.402668,0.420648,HIGH,0.421590,30,48,48,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
