clip_id,source_id,session_id,file_path,file_name,file_size_mb,sha256,source_start_sec,source_end_sec,duration_sec,fps,frame_count,width,height,codec,metadata_source,decode_ok,decode_error_count,first_frame_ok,middle_frame_ok,last_frame_ok,full_decode_ok,duplicate_group,overlap_group,overlap_status,overlap_max_sec,overlap_max_ratio,qc_status,qc_notes
interrupted_2026-09-17_C068,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C068.mp4,interrupted_2026-09-17_C068.mp4,29.43,9fbf5a46c07e4b2bb4806e02ee221a5214ae9d8a3ed9f62c9814d166cb2bf035,7370.0,7490.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C069,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C069.mp4,interrupted_2026-09-17_C069.mp4,30.54,df5da5b56b833870952dc45a9622942c33b939053cacf2726acff873dcf8af8c,7480.0,7600.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C070,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C070.mp4,interrupted_2026-09-17_C070.mp4,29.542,f55858d087c537b5c77ce04331f148670ce4c2fdde4850af4dbeac5c66f409d2,7590.0,7710.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C071,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C071.mp4,interrupted_2026-09-17_C071.mp4,29.657,710de1c19da10e673d52dda3f923541ade0f9072e0ab9a107bb299ff7506b9fa,7700.0,7820.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C072,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C072.mp4,interrupted_2026-09-17_C072.mp4,28.434,8cee614e0f7f420914a659246c4c8ca6c5437f0e09a4c2a70becf443a8480d2e,7810.0,7930.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C073,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C073.mp4,interrupted_2026-09-17_C073.mp4,29.464,4b8daff83df5f3fa6d24b2bf35903dadc5b881c99513a41d0fe4562455771da2,7920.0,8040.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C074,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C074.mp4,interrupted_2026-09-17_C074.mp4,35.736,1ad7bcfe43be7812115d741fb813eb3c29628a4a75a9e2e99a1386a0ef2b0943,8030.0,8150.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C075,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C075.mp4,interrupted_2026-09-17_C075.mp4,30.282,e6cb79a1846afdf3669fcabcf83faf6bf4da0fd85f02e22130f18b75ed0959ca,8140.0,8260.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C076,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C076.mp4,interrupted_2026-09-17_C076.mp4,36.988,37d72800585f5a6f49a7f1b2d0305dab20ece3e2c5d5a4f0cfdb9d459b85f3ed,8250.0,8370.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C077,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C077.mp4,interrupted_2026-09-17_C077.mp4,35.323,e4a7326d2d696a9c2406cf8f4080e77759f2a5247f90d53ddb7ea40ac070a836,8360.0,8480.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C078,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C078.mp4,interrupted_2026-09-17_C078.mp4,31.352,fba97905a52d31277c6ebe98fa094aa1ca47d54429ae4b8a91616169ae84dea3,8470.0,8590.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C079,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C079.mp4,interrupted_2026-09-17_C079.mp4,27.933,053ae834dc3da6cfbf260db845c353cc65f507355bba2d16b262f96dd4c5e1bd,8580.0,8700.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C080,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C080.mp4,interrupted_2026-09-17_C080.mp4,33.984,f4df7c1c4754aadee256a08a602b3c2085898b38c4e9650a382913047c9f93d0,8690.0,8810.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C081,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C081.mp4,interrupted_2026-09-17_C081.mp4,32.827,8f6ad011de795c303170ce36aacd7dc0f0bc9fc01dff31467fecca4ef7e9a353,8800.0,8920.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C082,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C082.mp4,interrupted_2026-09-17_C082.mp4,35.904,9cb0a3e5d7bd17b00910c3a2f05cbcbf865357ff6fc2544e9032c601365f3601,8910.0,9030.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C083,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C083.mp4,interrupted_2026-09-17_C083.mp4,31.09,e7bd5751d63d04e967878bdfef95f43ed435d1bedc9f52b2396470c6b7662ef7,9020.0,9140.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C084,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C084.mp4,interrupted_2026-09-17_C084.mp4,33.672,66ed59340a547e894c5130659593a5a55194f15d3d2f230601d2a3ec581bbc53,9130.0,9250.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C085,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C085.mp4,interrupted_2026-09-17_C085.mp4,35.154,b656aa09ad67e88fa7785b7e884d46ce8a39a8636aadbe01f7d693abd6e60630,9240.0,9360.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C086,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C086.mp4,interrupted_2026-09-17_C086.mp4,28.345,7ab880b77581cd002b41e03621b466093d7293b510d9209870c8bd754558992c,9350.0,9470.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C087,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C087.mp4,interrupted_2026-09-17_C087.mp4,31.035,e36d86b7841e61342d5cfff3324f2e113755f6d45022b78d28f1fc1ca8a7f0e5,9460.0,9580.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C088,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C088.mp4,interrupted_2026-09-17_C088.mp4,30.07,051b73c31157d5584b84bb7994a35d3af3a1e64a52379ed7d4a80ea83e933393,9570.0,9690.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C089,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C089.mp4,interrupted_2026-09-17_C089.mp4,29.442,ad6246c9fd051f131a7baf1d7457983cf73e2e2d513ecdb70b9bb9b7db31835d,9680.0,9800.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C090,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C090.mp4,interrupted_2026-09-17_C090.mp4,28.884,da23b689796d8967ef33df1024d6ed929e005726226d0aa4e5813ff318eff93e,9790.0,9910.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C091,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C091.mp4,interrupted_2026-09-17_C091.mp4,28.595,99fdd5ab4727b86ac48f0cf908c7fe11f3dc4dceb8ab99a17b4ab29f89446487,9900.0,10020.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C092,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C092.mp4,interrupted_2026-09-17_C092.mp4,33.525,ef645f55aeba1a00b4fecffcf74068c13ae7b70f44c3543d3dd2ef617907b12c,10010.0,10130.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C093,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C093.mp4,interrupted_2026-09-17_C093.mp4,40.828,3f1813d07d110977da4878f1db34283856863c13f2f581e96f97d9e70db536de,10120.0,10240.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C094,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C094.mp4,interrupted_2026-09-17_C094.mp4,32.841,96451df38801508b8e4e4e609be66cf49085d8e0570d16c146cdd21617a5b87f,10230.0,10350.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C095,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C095.mp4,interrupted_2026-09-17_C095.mp4,33.066,d964e9540bf6dbc989e814f1dbe13bdf6bae857afe3cc5ee1b3e324511d93338,10340.0,10460.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C096,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C096.mp4,interrupted_2026-09-17_C096.mp4,30.355,f9801b8601a71e0c8128e06743f65c92c8e2aa5a99aac7bc620c37ddeeabf582,10450.0,10570.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C097,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C097.mp4,interrupted_2026-09-17_C097.mp4,30.362,995bda5d3de1f43e5632344417745dcf089066f56cb6bb10c6f26beeccb8a3a2,10560.0,10680.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C098,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C098.mp4,interrupted_2026-09-17_C098.mp4,31.668,f5408639212706b6bab6fb5352f3bbe71fbc81906483a7e7f0a3667f2935034d,10670.0,10790.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C099,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C099.mp4,interrupted_2026-09-17_C099.mp4,30.849,3ba9d92daa5ec1e927db34eebf33e71849cd4eae3fe92c72952a1f7e8ab514a7,10780.0,10900.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C100,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C100.mp4,interrupted_2026-09-17_C100.mp4,30.739,795160e80ac068ef5161ad9a8f822b7817b2017d1d851c9c4b49a2e416bdb867,10890.0,11010.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C101,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C101.mp4,interrupted_2026-09-17_C101.mp4,33.052,68fef15de32bb97eb2a2a87b736096cfc1c988ee2abb3a04a196e772d96f0449,11000.0,11120.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C102,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C102.mp4,interrupted_2026-09-17_C102.mp4,36.296,6916a65d054248f90d1f06971433e27b76ae0faa54a9e70f24c318393ea369f1,11110.0,11230.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C103,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C103.mp4,interrupted_2026-09-17_C103.mp4,31.393,34cf26a694823ec5843a684cdd8fdd00b438e3eced5177029e55c4745fcd7f00,11220.0,11340.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C104,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C104.mp4,interrupted_2026-09-17_C104.mp4,32.293,3c04a429beac3c377ffe7b3b302c780158755e64d868b5331fba2b4a3295c0ce,11330.0,11450.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C105,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C105.mp4,interrupted_2026-09-17_C105.mp4,32.226,b88ddcbb12fa444f295395e111d27e40f90612f18a964fb55a68497f81a7fedc,11440.0,11560.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C106,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C106.mp4,interrupted_2026-09-17_C106.mp4,29.837,80f0e9037acc37ac240984aaa230a27eae4c9d914b602ccc2616aee1e03ce5d1,11550.0,11670.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C107,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C107.mp4,interrupted_2026-09-17_C107.mp4,30.39,c8476cc68f96c33fd5736d33b2f3066c9032c117862f3aa6ff6ce2595b24438c,11660.0,11780.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C108,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C108.mp4,interrupted_2026-09-17_C108.mp4,33.689,dac293d5f358292c1f89af1a410f72e90df64cea5166841df2d50525f71b3f17,11770.0,11890.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C109,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C109.mp4,interrupted_2026-09-17_C109.mp4,33.465,c365ad6803dfa83d7f89a59b442e9936463f436ad4c932b4035061de1a38baf8,11880.0,12000.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C110,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C110.mp4,interrupted_2026-09-17_C110.mp4,29.628,5462c89f2aa619249f69ca6ace22e52a731dabf9cdee41d00fb65dd1d3393a30,11990.0,12110.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C111,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C111.mp4,interrupted_2026-09-17_C111.mp4,28.76,10d9a075ca4f63cc20d29c282d39ee1214f2fcef0cf450a87c8a9af8d16544f2,12100.0,12220.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C112,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C112.mp4,interrupted_2026-09-17_C112.mp4,33.055,7ffff42ca4fa114a248dacab605dae12c33697acc1a13e8207c245e47602e0be,12210.0,12330.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C113,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C113.mp4,interrupted_2026-09-17_C113.mp4,35.182,4e9317fbe5d5c0c4ec54595d976ebefe81b5394c65af3986cb4adecff08f7f54,12320.0,12440.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C114,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C114.mp4,interrupted_2026-09-17_C114.mp4,32.985,88ff0966c0d2c1688d278fec32195b76823557b3c066b1b975117943bde7da68,12430.0,12550.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C115,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C115.mp4,interrupted_2026-09-17_C115.mp4,33.695,a7ed324d8e969dcc2500a81ed29c9c8ceb5b4196f0772e28140b38c4f6366382,12540.0,12660.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C116,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C116.mp4,interrupted_2026-09-17_C116.mp4,31.284,f680be4922ac073672af75f7b60d4b360483f11272933cc73875ff7cb26d4958,12650.0,12770.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C117,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C117.mp4,interrupted_2026-09-17_C117.mp4,33.827,8ea7b508e7dfd510ee8da2dd18bc158ae6787ef75d48e896bfbb198f7ac9bd9f,12760.0,12880.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C118,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C118.mp4,interrupted_2026-09-17_C118.mp4,27.99,9701c8173b67ac26cc83fb25fca13d3a125bc84c37e53b9276b89b5cf4cdf2a7,12870.0,12990.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C119,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C119.mp4,interrupted_2026-09-17_C119.mp4,29.649,1d3ffa4f9bc3db84f14fcfbd65983828b74eb85932d0a0f61c2148a72ecc62a0,12980.0,13100.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C120,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C120.mp4,interrupted_2026-09-17_C120.mp4,29.626,e5d0c4e559eccb79c47e19ec53f198251dfef8911d57e3059c2cb2bf5d7874be,13090.0,13210.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C121,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C121.mp4,interrupted_2026-09-17_C121.mp4,28.484,abc30851e7e1e11f7d7f08e38b298e5b8a43416817d721befc4cb99c05f8247d,13200.0,13320.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C122,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C122.mp4,interrupted_2026-09-17_C122.mp4,31.233,e7846ff0c904174eb165a145c98b925ce50bc381e2f32043a9b7742709bfefaa,13310.0,13430.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C123,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C123.mp4,interrupted_2026-09-17_C123.mp4,32.167,4d032dda3db4855ec58301efa8280b7628a7b1d5d512c4bfa86e16b73b93009e,13420.0,13540.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C124,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C124.mp4,interrupted_2026-09-17_C124.mp4,27.687,4ee3a4c8c54df11bb607d65cdff5d44fc05cbe0788ac7ce16e86c4baff15ed30,13530.0,13650.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C125,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C125.mp4,interrupted_2026-09-17_C125.mp4,31.669,0e9adeef03338299aebcc745136e4d61dcbe767648306af4c038470a7e0ea510,13640.0,13760.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C126,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C126.mp4,interrupted_2026-09-17_C126.mp4,32.057,88b811b8a631bc066b04a645bb2f61249fdfd9a24b5429bc626ac0a39930a5bb,13750.0,13870.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C127,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C127.mp4,interrupted_2026-09-17_C127.mp4,34.073,11695143749d9f4d132144af6abca86c1854773eb333f1f716728506702c2c5a,13860.0,13980.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C128,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C128.mp4,interrupted_2026-09-17_C128.mp4,35.484,d2e0d80ace252f676ffa177ce1cf6f3919ef18761229387c0f259238d48027b1,13970.0,14090.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C129,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C129.mp4,interrupted_2026-09-17_C129.mp4,36.63,8f0fbcf41d3589a02caa06d9b696c2c435487ae48205e566f1d846b641d0e1b5,14080.0,14200.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C130,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C130.mp4,interrupted_2026-09-17_C130.mp4,30.186,319b68920f9309c8ccc86e1798d12ac07119401ae5e6298f4a1124bed4641b63,14190.0,14310.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C131,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C131.mp4,interrupted_2026-09-17_C131.mp4,28.11,59a67439af1dbc80b64cdc86b88330b452de44c61107abb3676c169d9248b2af,14300.0,14420.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C132,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C132.mp4,interrupted_2026-09-17_C132.mp4,33.138,d9af26de20efb082643fac455034b45b06dca26c617c430719221d2888029cdc,14410.0,14530.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C133,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C133.mp4,interrupted_2026-09-17_C133.mp4,36.464,b291ad716ee13c33302c925e51db80a7ea83c21dd13f9a5536eedaf078032532,14520.0,14640.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C134,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C134.mp4,interrupted_2026-09-17_C134.mp4,33.67,f63e170f66eebc79aa3ad8082c7aab625fca6bfa38c529145a8ad37f3414111c,14630.0,14750.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
interrupted_2026-09-17_C135,interrupted_2026-09-17,,data/clips/interrupted_2026-09-17_C135.mp4,interrupted_2026-09-17_C135.mp4,45.01,5fa1a81a59d2cf644e7f6fa275ad2427805f3024e1417407fd248384829b5038,14740.0,14860.0,120.0,30.0,3600,1920,1080,h264,ffprobe,True,0,True,True,True,,,OVL003,CHECKED_OVERLAP,10.0,0.08333333333333333,PASS,
